contract_id,contract_name,address,file_path,compiler_version,has_reentrancy,has_access_control_issues,has_timestamp_dependency,has_unchecked_call,high_severity_count,medium_severity_count,low_severity_count,num_functions,num_external_calls,num_state_vars,num_modifiers,max_cyclomatic_complexity,num_low_level_calls,failure_reason,error_message
114,TransparentUpgradeableProxy,0x14d60e7f00000000000000000000000000000000,blockchain/contracts/collected/TransparentUpgradeableProxy_0x14d60e7f,,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""blockchain/contracts/collected/ERC1967/ERC1967Proxy.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/TransparentUpgradeableProxy_0x14d60e7f/TransparentUpgradeableProxy.sol:6:1:
  |
6 | import ""../ERC1967/ERC1967Proxy.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
115,GTC,0xde30da3900000000000000000000000000000000,blockchain/contracts/collected/GTC_0xde30da39.sol,,False,False,True,False,0,1,18,26,10,18,0,14,0,,
116,SlashToken,0x03042ae600000000000000000000000000000000,blockchain/contracts/collected/SlashToken_0x03042ae6.sol,,False,False,False,False,0,0,4,7,0,6,0,1,0,,
117,HFT,0xb3999f6500000000000000000000000000000000,blockchain/contracts/collected/HFT_0xb3999f65.sol,,False,False,True,False,0,1,17,28,10,17,0,14,0,,
118,SukuToken,0x0763fdcc00000000000000000000000000000000,blockchain/contracts/collected/SukuToken_0x0763fdcc.sol,,False,False,False,False,0,0,0,0,0,0,0,0,0,VERSION_MISMATCH,"Version mismatch: Invalid compilation: 
Invalid solc compilation /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/SukuToken_0x0763fdcc.sol:405:1: Error: Source file requires different compiler version (current compiler is 0.5.17+commit.d19bba13.Linux.g++ - note that nightly builds are considered to be strictly less than the released version
pragma solidity 0.5.0;
^--------------------^
"
119,MaticToken,0x7d1afa7b00000000000000000000000000000000,blockchain/contracts/collected/MaticToken_0x7d1afa7b.sol,,False,False,False,False,0,0,14,1,0,0,0,1,0,,
120,Boring,0xbc19712f00000000000000000000000000000000,blockchain/contracts/collected/Boring_0xbc19712f,,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/token/ERC20/extensions/ERC20Burnable.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/Boring_0xbc19712f/Boring.sol:5:1:
  |
5 | import ""@openzeppelin/contracts/token/ERC20/extensions/ERC20Burnable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/token/ERC20/IERC20.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/Boring_0xbc19712f/Boring.sol:6:1:
  |
6 | import ""@openzeppelin/contracts/token/ERC20/IERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/token/ERC20/utils/SafeERC20.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/Boring_0xbc19712f/Boring.sol:7:1:
  |
7 | import ""@openzeppelin/contracts/token/ERC20/utils/SafeERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/access/Ownable.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/Boring_0xbc19712f/Boring.sol:8:1:
  |
8 | import ""@openzeppelin/contracts/access/Ownable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
121,LifeToken,0x6c936d4a00000000000000000000000000000000,blockchain/contracts/collected/LifeToken_0x6c936d4a.sol,,False,False,False,False,0,0,8,18,12,7,1,1,0,,
122,FRESCO,0xb9eb6f3500000000000000000000000000000000,blockchain/contracts/collected/FRESCO_0xb9eb6f35.sol,,True,True,False,False,3,2,26,26,29,29,1,25,0,,
123,PolyToken,0x9992ec3c00000000000000000000000000000000,blockchain/contracts/collected/PolyToken_0x9992ec3c.sol,,False,False,False,False,0,0,19,10,7,7,0,3,0,,
124,InitializableImmutableAdminUpgradeabilityProxy,0x98c23e9d00000000000000000000000000000000,blockchain/contracts/collected/InitializableImmutableAdminUpgradeabilityProxy_0x98c23e9d,,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""blockchain/dependencies/openzeppelin/upgradeability/InitializableUpgradeabilityProxy.sol"" not found: File not found.
 --> blockchain/contracts/collected/InitializableImmutableAdminUpgradeabilityProxy_0x98c23e9d/InitializableImmutableAdminUpgradeabilityProxy.sol:4:1:
  |
4 | import {InitializableUpgradeabilityProxy} from '../../../dependencies/openzeppelin/upgradeability/InitializableUpgradeabilityProxy.sol';
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/dependencies/openzeppelin/upgradeability/Proxy.sol"" not found: File not found.
 --> blockchain/contracts/collected/InitializableImmutableAdminUpgradeabilityProxy_0x98c23e9d/InitializableImmutableAdminUpgradeabilityProxy.sol:5:1:
  |
5 | import {Proxy} from '../../../dependencies/openzeppelin/upgradeability/Proxy.sol';
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/dependencies/openzeppelin/upgradeability/BaseUpgradeabilityProxy.sol"" not found: File not found.
 --> blockchain/contracts/collected/InitializableImmutableAdminUpgradeabilityProxy_0x98c23e9d/BaseImmutableAdminUpgradeabilityProxy.sol:4:1:
  |
4 | import {BaseUpgradeabilityProxy} from '../../../dependencies/openzeppelin/upgradeability/BaseUpgradeabilityProxy.sol';
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
125,Token,0xe5e0b73300000000000000000000000000000000,blockchain/contracts/collected/Token_0xe5e0b733,,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/Token_0xe5e0b733/Token.sol:5:1:
  |
5 | import ""@openzeppelin/contracts/token/ERC20/ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/token/ERC20/extensions/ERC20Burnable.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/Token_0xe5e0b733/Token.sol:6:1:
  |
6 | import ""@openzeppelin/contracts/token/ERC20/extensions/ERC20Burnable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/access/Ownable.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/Token_0xe5e0b733/Token.sol:7:1:
  |
7 | import ""@openzeppelin/contracts/access/Ownable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
126,HokkaiduInu,0xc40af1e400000000000000000000000000000000,blockchain/contracts/collected/HokkaiduInu_0xc40af1e4.sol,,False,False,False,True,0,1,64,33,33,12,0,9,0,,
127,PayperEx,0xc1d204d700000000000000000000000000000000,blockchain/contracts/collected/PayperEx_0xc1d204d7.sol,,False,False,False,False,0,1,5,10,2,6,0,1,0,,
128,SimpleToken,0x4d22445200000000000000000000000000000000,blockchain/contracts/collected/SimpleToken_0x4d224452,,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/SimpleToken_0x4d224452/SimpleToken.sol:5:1:
  |
5 | import ""@openzeppelin/contracts/token/ERC20/ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
129,TransparentUpgradeableProxy,0x9fb442d600000000000000000000000000000000,blockchain/contracts/collected/TransparentUpgradeableProxy_0x9fb442d6,,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""blockchain/contracts/collected/ERC1967/ERC1967Proxy.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/TransparentUpgradeableProxy_0x9fb442d6/TransparentUpgradeableProxy.sol:6:1:
  |
6 | import ""../ERC1967/ERC1967Proxy.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
130,MiniMeToken,0x3f382dbd00000000000000000000000000000000,blockchain/contracts/collected/MiniMeToken_0x3f382dbd.sol,,True,False,False,False,1,2,55,22,12,12,0,12,0,,
131,Sand,0x3845bada00000000000000000000000000000000,blockchain/contracts/collected/Sand_0x3845bada,,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Sand_0x3845bada/Sand.sol:3:1: Error: Source ""/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Sand_0x3845bada/Sand/erc20/ERC20ExecuteExtension.sol"" not found: File not found.
import ""./Sand/erc20/ERC20ExecuteExtension.sol"";
^----------------------------------------------^
/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Sand_0x3845bada/Sand.sol:4:1: Error: Source ""/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Sand_0x3845bada/Sand/erc20/ERC20BaseToken.sol"" not found: File not found.
import ""./Sand/erc20/ERC20BaseToken.sol"";
^---------------------------------------^
/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Sand_0x3845bada/Sand.sol:5:1: Error: Source ""/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Sand_0x3845bada/Sand/erc20/ERC20BasicApproveExtension.sol"" not found: File not found.
import ""./Sand/erc20/ERC20BasicApproveExtension.sol"";
^---------------------------------------------------^
"
132,ConvergenceToken,0xc834fa9900000000000000000000000000000000,blockchain/contracts/collected/ConvergenceToken_0xc834fa99.sol,,False,False,False,False,0,0,23,2,0,1,0,1,0,,
133,AergoErc20,0x91af0fbb00000000000000000000000000000000,blockchain/contracts/collected/AergoErc20_0x91af0fbb.sol,,False,False,False,True,0,0,28,11,0,2,1,1,0,,
134,Ppay,0x054d64b700000000000000000000000000000000,blockchain/contracts/collected/Ppay_0x054d64b7,,False,False,True,False,0,1,16,21,6,13,0,14,0,,
135,CelerToken,0x4f9254c800000000000000000000000000000000,blockchain/contracts/collected/CelerToken_0x4f9254c8.sol,,False,False,False,False,0,0,40,6,0,5,2,1,0,,
136,RariToken,0xfca59cd800000000000000000000000000000000,blockchain/contracts/collected/RariToken_0xfca59cd8.sol,,False,False,False,False,0,0,12,5,0,4,0,1,0,,
137,CowProtocolToken,0xdef1ca1f00000000000000000000000000000000,blockchain/contracts/collected/CowProtocolToken_0xdef1ca1f,,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""blockchain/contracts/collected/CowProtocolToken_0xdef1ca1f/mixins/InflationaryToken.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/CowProtocolToken_0xdef1ca1f/CowProtocolToken.sol:4:1:
  |
4 | import ""./mixins/InflationaryToken.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/CowProtocolToken_0xdef1ca1f/vendored/mixins/StorageAccessible.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/CowProtocolToken_0xdef1ca1f/CowProtocolToken.sol:5:1:
  |
5 | import ""./vendored/mixins/StorageAccessible.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
138,MainToken,0x3a810ff700000000000000000000000000000000,blockchain/contracts/collected/MainToken_0x3a810ff7,,False,False,False,False,0,0,64,3,0,4,0,1,0,,
139,AlphaGenesis,0x209a78d200000000000000000000000000000000,blockchain/contracts/collected/AlphaGenesis_0x209a78d2.sol,,False,False,False,False,0,1,27,11,0,4,1,15,0,,
140,TimeToken,0x485d17a600000000000000000000000000000000,blockchain/contracts/collected/TimeToken_0x485d17a6.sol,,False,False,False,False,0,0,0,0,0,0,0,0,0,COMPILATION_ERROR,"Compilation error: Invalid compilation: 
Invalid solc compilation Error: Multiple SPDX license identifiers found in source file. Use ""AND"" or ""OR"" to combine multiple licenses. Please see https://spdx.org for more information.
--> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/TimeToken_0x485d17a6.sol

"
141,StandardToken,0x5c29752600000000000000000000000000000000,blockchain/contracts/collected/StandardToken_0x5c297526.sol,,False,False,False,False,0,0,0,0,0,0,0,0,0,VERSION_MISMATCH,"Version mismatch: Invalid compilation: 
Invalid solc compilation Error: Source file requires different compiler version (current compiler is 0.8.31+commit.fd3a2265.Linux.g++) - note that nightly builds are considered to be strictly less than the released version
   --> blockchain/contracts/collected/StandardToken_0x5c297526.sol:442:1:
    |
442 | pragma solidity =0.8.4;
    | ^^^^^^^^^^^^^^^^^^^^^^^

"
142,IlluviumERC20,0x767fe9ed00000000000000000000000000000000,blockchain/contracts/collected/IlluviumERC20_0x767fe9ed,,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/utils/AddressUtils.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/IlluviumERC20_0x767fe9ed/IlluviumERC20.sol:4:1:
  |
4 | import ""../utils/AddressUtils.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/utils/AccessControl.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/IlluviumERC20_0x767fe9ed/IlluviumERC20.sol:5:1:
  |
5 | import ""../utils/AccessControl.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
143,PowerLedger,0x595832f800000000000000000000000000000000,blockchain/contracts/collected/PowerLedger_0x595832f8.sol,,False,False,False,False,0,0,23,12,0,10,1,3,0,,
144,ERC1967Proxy,0xe2ad0bf700000000000000000000000000000000,blockchain/contracts/collected/ERC1967Proxy_0xe2ad0bf7,,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""blockchain/contracts/collected/Proxy.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0xe2ad0bf7/ERC1967Proxy.sol:6:1:
  |
6 | import {Proxy} from ""../Proxy.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/beacon/IBeacon.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0xe2ad0bf7/ERC1967Utils.sol:6:1:
  |
6 | import {IBeacon} from ""../beacon/IBeacon.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/utils/Address.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0xe2ad0bf7/ERC1967Utils.sol:7:1:
  |
7 | import {Address} from ""../../utils/Address.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/utils/StorageSlot.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0xe2ad0bf7/ERC1967Utils.sol:8:1:
  |
8 | import {StorageSlot} from ""../../utils/StorageSlot.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
145,NKNToken,0x5cf0471600000000000000000000000000000000,blockchain/contracts/collected/NKNToken_0x5cf04716.sol,,False,False,False,False,0,1,18,2,0,4,0,1,0,,
146,MintToken,0x0cdf9acd00000000000000000000000000000000,blockchain/contracts/collected/MintToken_0x0cdf9acd.sol,,False,False,False,False,0,0,0,0,0,0,0,0,0,VERSION_MISMATCH,"Version mismatch: Invalid compilation: 
Invalid solc compilation Error: Source file requires different compiler version (current compiler is 0.7.6+commit.7338295f.Linux.g++) - note that nightly builds are considered to be strictly less than the released version
   --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/MintToken_0x0cdf9acd.sol:637:1:
    |
637 | pragma solidity 0.6.0;
    | ^^^^^^^^^^^^^^^^^^^^^^

"
147,AdminUpgradeabilityProxy,0x6de037ef00000000000000000000000000000000,blockchain/contracts/collected/AdminUpgradeabilityProxy_0x6de037ef.sol,,False,False,False,True,0,3,13,10,1,1,1,1,1,,
148,Token,0x33d0568900000000000000000000000000000000,blockchain/contracts/collected/Token_0x33d05689.sol,,False,False,False,False,0,0,0,0,0,0,0,0,0,COMPILATION_ERROR,"Compilation error: Invalid compilation: 
Invalid solc compilation Error: Multiple SPDX license identifiers found in source file. Use ""AND"" or ""OR"" to combine multiple licenses. Please see https://spdx.org for more information.
--> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Token_0x33d05689.sol

"
149,Dorol,0x6085ef8f00000000000000000000000000000000,blockchain/contracts/collected/Dorol_0x6085ef8f,,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/access/AccessControl.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/Dorol_0x6085ef8f/dorol.sol:5:1:
  |
5 | import {AccessControl} from ""@openzeppelin/contracts/access/AccessControl.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/Dorol_0x6085ef8f/dorol.sol:6:1:
  |
6 | import {ERC20} from ""@openzeppelin/contracts/token/ERC20/ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""https://github.com/OpenZeppelin/openzeppelin-community-contracts/blob/master/contracts/token/ERC20/extensions/ERC20Blocklist.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/Dorol_0x6085ef8f/dorol.sol:7:1:
  |
7 | import {ERC20Blocklist} from ""https ... C20/extensions/ERC20Blocklist.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/token/ERC20/extensions/ERC20Burnable.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/Dorol_0x6085ef8f/dorol.sol:8:1:
  |
8 | import {ERC20Burnable} from ""@openzeppelin/contracts/token/ERC20/extensions/ERC20Burnable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""https://github.com/OpenZeppelin/openzeppelin-community-contracts/blob/master/contracts/token/ERC20/extensions/ERC20Custodian.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/Dorol_0x6085ef8f/dorol.sol:9:1:
  |
9 | import {ERC20Custodian} from ""https ... C20/extensions/ERC20Cu"
150,ERC1967Proxy,0xb0ffa80000000000000000000000000000000000,blockchain/contracts/collected/ERC1967Proxy_0xb0ffa800,,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""blockchain/contracts/collected/Proxy.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0xb0ffa800/ERC1967Proxy.sol:6:1:
  |
6 | import ""../Proxy.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/beacon/IBeacon.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0xb0ffa800/ERC1967Upgrade.sol:6:1:
  |
6 | import ""../beacon/IBeacon.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/interfaces/draft-IERC1822.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0xb0ffa800/ERC1967Upgrade.sol:7:1:
  |
7 | import ""../../interfaces/draft-IERC1822.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/utils/Address.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0xb0ffa800/ERC1967Upgrade.sol:8:1:
  |
8 | import ""../../utils/Address.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/utils/StorageSlot.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0xb0ffa800/ERC1967Upgrade.sol:9:1:
  |
9 | import ""../../utils/StorageSlot.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
151,FiatTokenProxy,0xa0b8699100000000000000000000000000000000,blockchain/contracts/collected/FiatTokenProxy_0xa0b86991.sol,,False,False,False,True,0,3,14,1,0,0,0,1,0,,
152,DrepToken,0xec583f2500000000000000000000000000000000,blockchain/contracts/collected/DrepToken_0xec583f25.sol,,False,False,False,False,0,0,12,9,0,9,3,1,0,,
153,TetherToken,0xdac17f9500000000000000000000000000000000,blockchain/contracts/collected/TetherToken_0xdac17f95.sol,,False,False,False,False,0,15,30,13,7,5,0,2,0,,
154,DAO,0xBB9bc24400000000000000000000000000000000,blockchain/contracts/collected/DAO_0xBB9bc244.sol,,False,False,False,False,0,0,0,0,0,0,0,0,0,COMPILATION_ERROR,"Compilation error: Invalid compilation: 
Invalid solc compilation Error: Expected '{' but got 'constant'
  --> blockchain/contracts/collected/DAO_0xBB9bc244.sol:45:40:
   |
45 |     function balanceOf(address _owner) constant returns (uint256 balance);
   |                                        ^^^^^^^^

"
155,WalletLibrary,0x863DF6BF00000000000000000000000000000000,blockchain/contracts/collected/WalletLibrary_0x863DF6BF.sol,,False,False,False,False,0,0,0,0,0,0,0,0,0,COMPILATION_ERROR,"Compilation error: Invalid compilation: 
Invalid solc compilation /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/WalletLibrary_0x863DF6BF.sol:125:5: Warning: Use of the ""var"" keyword is deprecated.
    var pending = m_pending[_operation];
    ^---------^
/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/WalletLibrary_0x863DF6BF.sol:189:5: Warning: Use of the ""var"" keyword is deprecated.
    var pending = m_pending[_operation];
    ^---------^
/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/WalletLibrary_0x863DF6BF.sol:215:54: Warning: ""throw"" is deprecated in favour of ""revert()"", ""require()"" and ""assert()"".
  modifier only_uninitialized { if (m_numOwners > 0) throw; _; }
                                                     ^---^
/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/WalletLibrary_0x863DF6BF.sol:242:11: Warning: ""throw"" is deprecated in favour of ""revert()"", ""require()"" and ""assert()"".
          throw;
          ^---^
/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/WalletLibrary_0x863DF6BF.sol:276:11: Warning: ""throw"" is deprecated in favour of ""revert()"", ""require()"" and ""assert()"".
          throw;
          ^---^
/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/WalletLibrary_0x863DF6BF.sol:293:5: Warning: Use of the ""var"" keyword is deprecated.
    var pending = m_pending[_operation];
    ^---------^
/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/WalletLibrary_0x863DF6BF.sol:402:3: Warning: Defining constructors as functions with the same name as the contract is deprecated. Use ""constructor(...) { ... }"" instead.
  function Wallet(address[] _owners, uint _required, uint _daylimit) {
  ^ (Relevant source part starts here and spans across multiple lines).
/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/WalletLibrary_0x863DF6BF.sol:260:3: Warning: Variable is shadowed i"
156,BecToken,0xC5d105E600000000000000000000000000000000,blockchain/contracts/collected/BecToken_0xC5d105E6.sol,,False,False,False,False,0,0,24,3,0,4,0,1,0,,
157,MiniMeToken,0x5A98FcBE00000000000000000000000000000000,blockchain/contracts/collected/MiniMeToken_0x5A98FcBE.sol,,True,False,False,False,1,2,55,22,12,12,0,12,0,,
158,VaultProxy,0x053c80eA00000000000000000000000000000000,blockchain/contracts/collected/VaultProxy_0x053c80eA.sol,,False,False,False,True,0,0,13,4,3,0,0,1,1,,
